,HSAL,name
14254,HSALNT0027859,LINC01804:6
14255,HSALNT0300718,LINC01804:8
14256,HSALNT0300719,LINC01804:9
14257,HSALNT0300723,lnc-NBAS-2:1
14258,HSALNT0300729,MYCNUT:1
14259,HSALNT0300725,MYCNOS:4
14260,HSALNT0300726,MYCNOS:6
14261,HSALNT0300727,MYCNOS:1
14262,HSALNT0300728,MYCNOS:5
14263,HSALNT0300731,MYCNOS:2
14264,HSALNT0027918,lnc-NBAS-5:2
14265,HSALNT0027933,GACAT3:1
14266,HSALNT0027944,GACAT3:4
14267,HSALNT0027947,lnc-FAM49A-5:1
14268,HSALNT0300740,lnc-FAM49A-5:2
14269,HSALNT0027962,lnc-MYCN-3:1
14270,HSALNT0300744,lnc-MYCN-132:2
14271,HSALNT0300745,lnc-MYCN-132:3
14272,HSALNT0300746,lnc-MYCN-132:4
14273,HSALNT0027970,lnc-FAM49A-4:1
14274,HSALNT0300752,lnc-FAM49A-14:1
14275,HSALNT0300753,lnc-FAM49A-3:1
14276,HSALNT0027985,lnc-MYCN-5:1
14277,HSALNT0027987,lnc-MYCN-5:2
14278,HSALNT0028000,lnc-MYCN-6:1
14279,HSALNT0028002,lnc-MYCN-6:3
14280,HSALNT0028016,lnc-VSNL1-4:2
14281,HSALNT0300766,lnc-VSNL1-4:1
14282,HSALNT0028052,LINC01866:3
14283,HSALNT0028197,lnc-RDH14-1:1
14284,HSALNT0028223,lnc-KCNS3-2:1
14285,HSALNT0300862,LINC01376:4
14286,HSALNT0300863,LINC01376:6
14287,HSALNT0300864,LINC01376:3
14288,HSALNT0300865,LINC01376:2
14289,HSALNT0300883,lnc-OSR1-2:1
14290,HSALNT0028270,LINC01808:2
14291,HSALNT0028271,LINC01808:3
14292,HSALNT0300886,LINC01808:4
14293,HSALNT0028305,lnc-RHOB-5:1
14294,HSALNT0028321,LINC00954:3
14295,HSALNT0300920,LINC00954:5
14296,HSALNT0300921,LINC00954:7
14297,HSALNT0300922,LINC00954:6
14298,HSALNT0028332,lnc-RHOB-17:1
14299,HSALNT0300935,lnc-RHOB-3:1
14300,HSALNT0300946,lnc-RHOB-2:1
14301,HSALNT0300953,lnc-LAPTM4A-2:1
14302,HSALNT0028424,lnc-RHOB-1:1
14303,HSALNT0300962,lnc-HS1BP3-2:1
14304,HSALNT0028474,lnc-LDAH-6:1
14305,HSALNT0300977,HS1BP3-IT1:1
14306,HSALNT0028503,lnc-LDAH-3:1
14307,HSALNT0028513,lnc-GDF7-2:1
14308,HSALNT0028567,lnc-TDRD15-4:1
14309,HSALNT0028569,lnc-TDRD15-4:2
14310,HSALNT0028579,lnc-TDRD15-3:1
14311,HSALNT0028583,lnc-TDRD15-3:2
14312,HSALNT0301024,lnc-TDRD15-3:4
14313,HSALNT0028610,lnc-APOB-5:1
14314,HSALNT0301040,lnc-APOB-5:6
14315,HSALNT0301056,lnc-APOB-5:2
14316,HSALNT0301066,LINC01822:5
14317,HSALNT0028631,LINC01830:11
14318,HSALNT0028632,LINC01830:8
14319,HSALNT0301084,LINC01830:7
14320,HSALNT0028645,lnc-KLHL29-3:1
14321,HSALNT0301090,LINC01884:8
14322,HSALNT0028736,lnc-ATAD2B-12:6
14323,HSALNT0028738,lnc-ATAD2B-12:1
14324,HSALNT0028757,lnc-ATAD2B-4:1
14325,HSALNT0028764,lnc-ATAD2B-3:1
14326,HSALNT0028765,lnc-ATAD2B-3:2
14327,HSALNT0301105,lnc-ATAD2B-12:5
14328,HSALNT0028755,lnc-ATAD2B-5:1
14329,HSALNT0028772,lnc-ATAD2B-13:1
14330,HSALNT0028829,lnc-ITSN2-2:1
14331,HSALNT0301151,lnc-ITSN2-2:2
14332,HSALNT0301158,lnc-ITSN2-1:1
14333,HSALNT0028841,lnc-FAM228A-1:1
14334,HSALNT0028911,DNAJC27-AS1:12
14335,HSALNT0301180,DNAJC27-AS1:1
14336,HSALNT0301181,DNAJC27-AS1:11
14337,HSALNT0301182,DNAJC27-AS1:9
14338,HSALNT0301183,DNAJC27-AS1:2
14339,HSALNT0301187,DNAJC27-AS1:8
14340,HSALNT0301188,DNAJC27-AS1:7
14341,HSALNT0028924,LINC01381:1
14342,HSALNT0028946,lnc-DTNB-1:2
14343,HSALNT0028947,lnc-DTNB-1:1
14344,HSALNT0029065,lnc-CIB4-1:1
14345,HSALNT0301257,lnc-OST4-3:1
14346,HSALNT0029095,lnc-OST4-2:4
14347,HSALNT0029096,lnc-OST4-2:2
14348,HSALNT0029097,lnc-OST4-2:3
14349,HSALNT0301260,lnc-OST4-2:1
14350,HSALNT0029111,AGBL5-AS1:1
14351,HSALNT0029115,lnc-OST4-5:1
14352,HSALNT0029117,AGBL5-IT1:1
14353,HSALNT0029118,lnc-OST4-4:1
14354,HSALNT0029192,lnc-SNX17-1:2
14355,HSALNT0301279,lnc-SNX17-1:1
14356,HSALNT0301296,LINC01460:1
14357,HSALNT0301303,lnc-RBKS-87:1
14358,HSALNT0301322,lnc-TRMT61B-5:1
14359,HSALNT0301323,lnc-TRMT61B-5:2
14360,HSALNT0029285,lnc-BABAM2-2:1
14361,HSALNT0029296,lnc-FOSL2-3:1
14362,HSALNT0301325,lnc-TRMT61B-3:1
14363,HSALNT0301328,lnc-TRMT61B-2:1
14364,HSALNT0301332,lnc-TRMT61B-1:3
14365,HSALNT0301333,lnc-TRMT61B-1:4
14366,HSALNT0301346,lnc-TRMT61B-1:1
14367,HSALNT0029383,lnc-TRMT61B-6:1
14368,HSALNT0029419,lnc-C2orf71-1:1
14369,HSALNT0029473,lnc-ALK-1:2
14370,HSALNT0301482,lnc-ALK-1:3
14371,HSALNT0301483,lnc-ALK-1:1
14372,HSALNT0029453,lnc-YPEL5-3:1
14373,HSALNT0301435,lnc-YPEL5-2:1
14374,HSALNT0301506,LINC01936:25
14375,HSALNT0029569,lnc-EHD3-2:1
14376,HSALNT0029601,lnc-EHD3-3:1
14377,HSALNT0029632,LINC01946:3
14378,HSALNT0029642,lnc-MEMO1-4:2
14379,HSALNT0029650,lnc-SPAST-2:1
14380,HSALNT0029663,lnc-NLRC4-3:1
14381,HSALNT0029675,lnc-YIPF4-2:1
14382,HSALNT0301549,BIRC6-AS1:1
14383,HSALNT0029699,lnc-TTC27-10:1
14384,HSALNT0029700,lnc-TTC27-8:1
14385,HSALNT0029720,LINC00486:4
14386,HSALNT0029733,LINC00486:9
14387,HSALNT0301570,LINC00486:12
14388,HSALNT0301573,LINC00486:17
14389,HSALNT0029762,lnc-FAM98A-1:1
14390,HSALNT0029788,LINC01317:1
14391,HSALNT0029790,LINC01317:3
14392,HSALNT0029807,LINC01317:5
14393,HSALNT0029821,LINC01320:2
14394,HSALNT0029826,LINC01320:7
14395,HSALNT0029829,LINC01320:9
14396,HSALNT0029830,LINC01320:8
14397,HSALNT0029832,LINC01320:10
14398,HSALNT0029834,LINC01320:11
14399,HSALNT0029836,LINC01320:12
14400,HSALNT0029837,LINC01320:13
14401,HSALNT0029839,LINC01320:14
14402,HSALNT0029841,LINC01320:15
14403,HSALNT0029854,LINC01320:21
14404,HSALNT0029857,LINC01320:23
14405,HSALNT0301611,LINC01320:4
14406,HSALNT0301612,LINC01320:19
14407,HSALNT0301613,LINC01320:20
14408,HSALNT0301614,LINC01320:16
14409,HSALNT0029797,LINC01318:2
14410,HSALNT0029842,lnc-FAM98A-8:1
14411,HSALNT0029844,lnc-FAM98A-9:2
14412,HSALNT0029862,lnc-CRIM1-1:1
14413,HSALNT0029875,lnc-CRIM1-1:2
14414,HSALNT0029877,lnc-CRIM1-1:3
14415,HSALNT0029878,lnc-CRIM1-1:6
14416,HSALNT0029879,lnc-CRIM1-1:7
14417,HSALNT0029880,lnc-CRIM1-1:4
14418,HSALNT0029883,lnc-CRIM1-1:8
14419,HSALNT0029889,lnc-CRIM1-1:12
14420,HSALNT0029903,lnc-CRIM1-1:13
14421,HSALNT0029907,lnc-CRIM1-1:9
14422,HSALNT0029909,lnc-CRIM1-1:10
14423,HSALNT0029911,lnc-CRIM1-1:16
14424,HSALNT0029913,lnc-CRIM1-1:17
14425,HSALNT0301660,lnc-CRIM1-1:5
14426,HSALNT0301661,lnc-CRIM1-1:14
14427,HSALNT0301662,lnc-CRIM1-1:15
14428,HSALNT0301671,lnc-FAM98A-3:2
14429,HSALNT0029983,lnc-FEZ2-7:11
14430,HSALNT0029990,lnc-FEZ2-3:2
14431,HSALNT0301692,lnc-QPCT-1:3
14432,HSALNT0030117,lnc-RMDN2-3:14
14433,HSALNT0030135,lnc-RMDN2-3:24
14434,HSALNT0030157,LINC00211:2
14435,HSALNT0301756,LINC00211:6
14436,HSALNT0301757,LINC00211:3
14437,HSALNT0030170,RMDN2-AS1:15
14438,HSALNT0030171,RMDN2-AS1:5
14439,HSALNT0030172,RMDN2-AS1:14
14440,HSALNT0030173,RMDN2-AS1:17
14441,HSALNT0030174,RMDN2-AS1:13
14442,HSALNT0030180,RMDN2-AS1:6
14443,HSALNT0030181,RMDN2-AS1:11
14444,HSALNT0030182,RMDN2-AS1:9
14445,HSALNT0030183,RMDN2-AS1:10
14446,HSALNT0030184,RMDN2-AS1:8
14447,HSALNT0030185,RMDN2-AS1:12
14448,HSALNT0030186,RMDN2-AS1:7
14449,HSALNT0301773,RMDN2-AS1:2
14450,HSALNT0301774,RMDN2-AS1:3
14451,HSALNT0030198,CYP1B1-AS1:46
14452,HSALNT0030201,CYP1B1-AS1:47
14453,HSALNT0030207,CYP1B1-AS1:5
14454,HSALNT0030208,CYP1B1-AS1:50
14455,HSALNT0030209,CYP1B1-AS1:48
14456,HSALNT0030210,CYP1B1-AS1:51
14457,HSALNT0030213,CYP1B1-AS1:6
14458,HSALNT0030215,CYP1B1-AS1:7
14459,HSALNT0030218,CYP1B1-AS1:9
14460,HSALNT0030220,CYP1B1-AS1:10
14461,HSALNT0030222,CYP1B1-AS1:11
14462,HSALNT0030224,CYP1B1-AS1:12
14463,HSALNT0030225,CYP1B1-AS1:13
14464,HSALNT0030227,CYP1B1-AS1:14
14465,HSALNT0030229,CYP1B1-AS1:15
14466,HSALNT0030231,CYP1B1-AS1:16
14467,HSALNT0030233,CYP1B1-AS1:17
14468,HSALNT0030235,CYP1B1-AS1:19
14469,HSALNT0030237,CYP1B1-AS1:20
14470,HSALNT0030241,CYP1B1-AS1:23
14471,HSALNT0030245,CYP1B1-AS1:26
14472,HSALNT0030246,CYP1B1-AS1:27
14473,HSALNT0030249,CYP1B1-AS1:28
14474,HSALNT0030250,CYP1B1-AS1:29
14475,HSALNT0030253,CYP1B1-AS1:30
14476,HSALNT0030255,CYP1B1-AS1:31
14477,HSALNT0030257,CYP1B1-AS1:32
14478,HSALNT0030259,CYP1B1-AS1:33
14479,HSALNT0301780,CYP1B1-AS1:49
14480,HSALNT0301794,CYP1B1-AS1:24
14481,HSALNT0301795,CYP1B1-AS1:18
14482,HSALNT0301796,CYP1B1-AS1:21
14483,HSALNT0030270,lnc-CYP1B1-1:1
14484,HSALNT0301808,lnc-CYP1B1-1:2
14485,HSALNT0030280,lnc-RMDN2-7:1
14486,HSALNT0030298,lnc-ATL2-1:5
14487,HSALNT0030325,lnc-ATL2-1:4
14488,HSALNT0301816,lnc-ATL2-1:3
14489,HSALNT0301817,lnc-ATL2-1:1
14490,HSALNT0301818,lnc-ATL2-1:2
14491,HSALNT0301837,LINC01883:9
14492,HSALNT0030345,lnc-GALM-1:1
14493,HSALNT0030352,lnc-HNRNPLL-2:4
14494,HSALNT0030353,lnc-HNRNPLL-2:5
14495,HSALNT0030354,lnc-HNRNPLL-2:2
14496,HSALNT0301843,lnc-HNRNPLL-2:1
14497,HSALNT0301844,lnc-HNRNPLL-2:3
14498,HSALNT0301859,lnc-SOS1-1:2
14499,HSALNT0030395,SOS1-IT1:2
14500,HSALNT0030396,SOS1-IT1:3
14501,HSALNT0030397,SOS1-IT1:1
14502,HSALNT0030420,lnc-CDKL4-6:1
14503,HSALNT0030422,lnc-TMEM178A-1:2
14504,HSALNT0030424,lnc-TMEM178A-1:4
14505,HSALNT0030430,lnc-TMEM178A-1:16
14506,HSALNT0301864,lnc-TMEM178A-1:5
14507,HSALNT0301865,lnc-TMEM178A-1:32
14508,HSALNT0301866,lnc-TMEM178A-1:15
14509,HSALNT0301867,lnc-TMEM178A-1:6
14510,HSALNT0301868,lnc-TMEM178A-1:34
14511,HSALNT0301884,lnc-TMEM178A-1:33
14512,HSALNT0301885,lnc-TMEM178A-1:29
14513,HSALNT0301886,lnc-TMEM178A-1:17
14514,HSALNT0030459,SLC8A1-AS1:2
14515,HSALNT0030463,SLC8A1-AS1:3
14516,HSALNT0030465,SLC8A1-AS1:4
14517,HSALNT0030466,SLC8A1-AS1:42
14518,HSALNT0030468,SLC8A1-AS1:5
14519,HSALNT0030471,SLC8A1-AS1:7
14520,HSALNT0030473,SLC8A1-AS1:8
14521,HSALNT0030475,SLC8A1-AS1:9
14522,HSALNT0030479,SLC8A1-AS1:11
14523,HSALNT0030481,SLC8A1-AS1:12
14524,HSALNT0030483,SLC8A1-AS1:13
14525,HSALNT0030485,SLC8A1-AS1:14
14526,HSALNT0030488,SLC8A1-AS1:16
14527,HSALNT0030489,SLC8A1-AS1:15
14528,HSALNT0030491,SLC8A1-AS1:17
14529,HSALNT0030492,SLC8A1-AS1:18
14530,HSALNT0030494,SLC8A1-AS1:19
14531,HSALNT0030495,SLC8A1-AS1:20
14532,HSALNT0030497,SLC8A1-AS1:21
14533,HSALNT0030501,SLC8A1-AS1:23
14534,HSALNT0030502,SLC8A1-AS1:24
14535,HSALNT0030503,SLC8A1-AS1:25
14536,HSALNT0030504,SLC8A1-AS1:22
14537,HSALNT0030508,SLC8A1-AS1:27
14538,HSALNT0030509,SLC8A1-AS1:26
14539,HSALNT0030510,SLC8A1-AS1:28
14540,HSALNT0030512,SLC8A1-AS1:29
14541,HSALNT0030513,SLC8A1-AS1:30
14542,HSALNT0030515,SLC8A1-AS1:31
14543,HSALNT0030516,SLC8A1-AS1:32
14544,HSALNT0030517,SLC8A1-AS1:33
14545,HSALNT0030519,SLC8A1-AS1:34
14546,HSALNT0030521,SLC8A1-AS1:35
14547,HSALNT0030523,SLC8A1-AS1:36
14548,HSALNT0030525,SLC8A1-AS1:37
14549,HSALNT0030527,SLC8A1-AS1:38
14550,HSALNT0030528,SLC8A1-AS1:39
14551,HSALNT0030530,SLC8A1-AS1:40
14552,HSALNT0030531,SLC8A1-AS1:41
14553,HSALNT0030580,LINC01794:13
14554,HSALNT0301991,LINC01914:21
14555,HSALNT0301992,LINC01914:18
14556,HSALNT0030646,LINC01913:11
14557,HSALNT0301975,LINC01913:14
14558,HSALNT0301989,LINC01913:15
14559,HSALNT0030676,lnc-C2orf91-3:1
14560,HSALNT0302009,lnc-COX7A2L-4:2
14561,HSALNT0302010,lnc-COX7A2L-4:1
14562,HSALNT0302062,lnc-HAAO-7:12
14563,HSALNT0302068,LINC01819:14
14564,HSALNT0302069,LINC01819:12
14565,HSALNT0302077,LINC01819:13
14566,HSALNT0302078,LINC02590:3
14567,HSALNT0302080,LINC02580:15
14568,HSALNT0030852,LINC01126:4
14569,HSALNT0030922,lnc-PREPL-3:3
14570,HSALNT0302165,LINC01833:41
14571,HSALNT0302166,LINC01833:39
14572,HSALNT0302167,LINC01833:31
14573,HSALNT0302168,LINC01833:32
14574,HSALNT0302169,LINC01833:42
14575,HSALNT0302174,SIX3-AS1:5
14576,HSALNT0302175,SIX3-AS1:8
14577,HSALNT0030989,lnc-SIX3-1:1
14578,HSALNT0302183,lnc-SIX2-1:1
14579,HSALNT0031061,LINC01121:6
14580,HSALNT0302190,LINC01121:7
14581,HSALNT0302191,LINC01121:2
14582,HSALNT0302205,LINC01121:4
14583,HSALNT0302206,LINC01121:11
14584,HSALNT0031052,lnc-SIX3-2:1
14585,HSALNT0302226,lnc-SRBD1-2:1
14586,HSALNT0031115,lnc-ATP6V1E2-4:1
14587,HSALNT0031117,lnc-ATP6V1E2-3:1
14588,HSALNT0302255,LINC01820:23
14589,HSALNT0031167,LINC02583:31
14590,HSALNT0031171,LINC02583:35
14591,HSALNT0031173,LINC02583:37
14592,HSALNT0302263,LINC02583:16
14593,HSALNT0302268,lnc-TMEM247-2:1
14594,HSALNT0302270,lnc-PIGF-1:1
14595,HSALNT0031235,lnc-SOCS5-4:4
14596,HSALNT0031239,lnc-SOCS5-4:12
14597,HSALNT0031241,lnc-SOCS5-4:13
14598,HSALNT0031248,lnc-SOCS5-4:14
14599,HSALNT0302287,lnc-SOCS5-4:6
14600,HSALNT0302298,lnc-SOCS5-4:7
14601,HSALNT0302299,lnc-SOCS5-4:8
14602,HSALNT0302313,lnc-MCFD2-1:1
14603,HSALNT0031261,lnc-MCFD2-2:1
14604,HSALNT0031265,lnc-STPG4-1:2
14605,HSALNT0031269,lnc-EPCAM-6:1
14606,HSALNT0031297,lnc-EPCAM-2:1
14607,HSALNT0302341,lnc-EPCAM-2:2
14608,HSALNT0031285,lnc-CALM2-2:4
14609,HSALNT0031308,lnc-CALM2-2:2
14610,HSALNT0302319,lnc-CALM2-2:3
14611,HSALNT0302320,lnc-CALM2-2:1
14612,HSALNT0302327,lnc-CALM2-2:5
14613,HSALNT0031322,lnc-EPCAM-3:8
14614,HSALNT0031324,lnc-EPCAM-3:9
14615,HSALNT0031362,lnc-MSH6-2:4
14616,HSALNT0302375,lnc-MSH6-2:2
14617,HSALNT0302400,lnc-FBXO11-1:1
14618,HSALNT0302401,lnc-FBXO11-1:3
14619,HSALNT0302421,lnc-LHCGR-2:2
14620,HSALNT0031433,lnc-STON1-GTF2A1L-5:1
14621,HSALNT0031449,lnc-FSHR-6:1
14622,HSALNT0031464,lnc-FSHR-6:2
14623,HSALNT0302436,lnc-STON1-GTF2A1L-6:1
14624,HSALNT0302443,lnc-STON1-GTF2A1L-4:2
14625,HSALNT0302447,lnc-CHAC2-4:1
14626,HSALNT0302481,LINC01867:4
14627,HSALNT0302484,lnc-ASB3-3:1
14628,HSALNT0302497,lnc-ASB3-1:1
14629,HSALNT0302502,lnc-ASB3-1:2
14630,HSALNT0031589,lnc-CHAC2-1:1
14631,HSALNT0302516,lnc-C2orf73-5:1
14632,HSALNT0302543,lnc-TSPYL6-2:1
14633,HSALNT0302544,lnc-TSPYL6-3:1
14634,HSALNT0031674,lnc-RTN4-3:1
14635,HSALNT0302547,lnc-RTN4-3:2
14636,HSALNT0302553,lnc-RTN4-2:1
14637,HSALNT0031716,lnc-MTIF2-1:1
14638,HSALNT0031754,lnc-RPS27A-1:6
14639,HSALNT0031759,lnc-RPS27A-1:15
14640,HSALNT0031770,lnc-RPS27A-1:21
14641,HSALNT0031771,lnc-RPS27A-1:23
14642,HSALNT0031772,lnc-RPS27A-1:19
14643,HSALNT0031773,lnc-RPS27A-1:24
14644,HSALNT0031777,lnc-RPS27A-1:26
14645,HSALNT0031804,lnc-CFAP36-3:1
14646,HSALNT0031840,lnc-CCDC85A-2:1
14647,HSALNT0031857,MIR217HG:1
14648,HSALNT0302608,LINC01813:6
14649,HSALNT0302611,lnc-EFEMP1-3:1
14650,HSALNT0032003,lnc-VRK2-9:1
14651,HSALNT0302649,LINC01795:4
14652,HSALNT0032019,LINC01122:1
14653,HSALNT0032075,LINC01793:3
14654,HSALNT0302662,LINC01122:12
14655,HSALNT0302663,LINC01122:6
14656,HSALNT0302664,LINC01122:5
14657,HSALNT0302665,LINC01122:4
14658,HSALNT0302666,LINC01122:8
14659,HSALNT0302683,LINC01122:9
14660,HSALNT0302684,LINC01122:7
14661,HSALNT0032077,lnc-BCL11A-16:1
14662,HSALNT0032081,lnc-BCL11A-18:5
14663,HSALNT0032084,lnc-BCL11A-18:1
14664,HSALNT0032087,lnc-BCL11A-18:4
14665,HSALNT0032105,lnc-BCL11A-18:2
14666,HSALNT0302724,lnc-BCL11A-18:6
14667,HSALNT0302725,lnc-BCL11A-18:3
14668,HSALNT0302726,lnc-BCL11A-18:8
14669,HSALNT0032094,lnc-VRK2-7:1
14670,HSALNT0032183,MIR4432HG:1
14671,HSALNT0302748,MIR4432HG:2
14672,HSALNT0302754,MIR4432HG:7
14673,HSALNT0032214,lnc-PAPOLG-1:1
14674,HSALNT0302767,LINC01185:3
14675,HSALNT0302773,LINC01185:2
14676,HSALNT0032310,lnc-USP34-1:2
14677,HSALNT0302778,lnc-USP34-1:3
14678,HSALNT0302779,lnc-USP34-1:11
14679,HSALNT0302780,lnc-USP34-1:6
14680,HSALNT0032312,lnc-USP34-7:4
14681,HSALNT0032313,lnc-USP34-7:2
14682,HSALNT0302788,lnc-USP34-7:3
14683,HSALNT0032324,lnc-C2orf74-2:1
14684,HSALNT0032355,lnc-C2orf74-5:10
14685,HSALNT0302800,lnc-C2orf74-5:14
14686,HSALNT0302801,lnc-C2orf74-5:8
14687,HSALNT0032427,lnc-CCT4-1:2
14688,HSALNT0302821,lnc-CCT4-1:1
14689,HSALNT0032501,lnc-B3GNT2-1:2
14690,HSALNT0302844,lnc-TMEM17-2:5
14691,HSALNT0302845,lnc-TMEM17-2:4
14692,HSALNT0032547,lnc-WDPCP-2:1
14693,HSALNT0032556,lnc-WDPCP-1:4
14694,HSALNT0302906,lnc-WDPCP-1:2
14695,HSALNT0302909,lnc-WDPCP-1:3
14696,HSALNT0302924,lnc-PELI1-1:2
14697,HSALNT0032620,lnc-LGALSL-2:7
14698,HSALNT0032628,lnc-LGALSL-2:2
14699,HSALNT0032630,lnc-LGALSL-2:3
14700,HSALNT0032635,lnc-LGALSL-2:4
14701,HSALNT0302941,lnc-LGALSL-2:5
14702,HSALNT0302942,lnc-LGALSL-2:6
14703,HSALNT0302934,LINC00309:2
14704,HSALNT0032670,lnc-PELI1-5:1
14705,HSALNT0302959,lnc-PELI1-4:1
14706,HSALNT0302964,LGALSL-DT:13
14707,HSALNT0302992,lnc-SERTAD2-1:2
14708,HSALNT0302984,LINC01805:3
14709,HSALNT0032720,LINC02579:8
14710,HSALNT0303001,LINC02579:11
14711,HSALNT0032728,lnc-AFTPH-3:1
14712,HSALNT0303011,lnc-SERTAD2-3:8
14713,HSALNT0303023,lnc-SERTAD2-3:1
14714,HSALNT0303040,LINC02576:9
14715,HSALNT0303041,LINC02576:11
14716,HSALNT0032853,lnc-RAB1A-4:1
14717,HSALNT0032917,lnc-ACTR2-3:36
14718,HSALNT0032934,lnc-ACTR2-3:7
14719,HSALNT0032939,lnc-ACTR2-3:9
14720,HSALNT0032954,lnc-ACTR2-3:17
14721,HSALNT0032956,lnc-ACTR2-3:18
14722,HSALNT0303061,lnc-ACTR2-3:14
14723,HSALNT0303062,lnc-ACTR2-3:12
14724,HSALNT0303063,lnc-ACTR2-3:20
14725,HSALNT0303088,lnc-ACTR2-3:16
14726,HSALNT0032882,lnc-SPRED2-1:10
14727,HSALNT0032885,lnc-SPRED2-1:4
14728,HSALNT0032887,lnc-SPRED2-1:8
14729,HSALNT0032888,lnc-SPRED2-1:9
14730,HSALNT0032890,lnc-SPRED2-1:13
14731,HSALNT0303064,lnc-SPRED2-1:5
14732,HSALNT0303065,lnc-SPRED2-1:12
14733,HSALNT0303066,lnc-SPRED2-1:7
14734,HSALNT0303077,lnc-SPRED2-1:3
14735,HSALNT0303095,lnc-SPRED2-2:1
14736,HSALNT0032984,lnc-SPRED2-4:1
14737,HSALNT0303145,MEIS1-AS3:1
14738,HSALNT0032991,lnc-MEIS1-2:2
14739,HSALNT0032992,lnc-MEIS1-2:3
14740,HSALNT0303143,LINC01873:3
14741,HSALNT0303161,MEIS1-AS2:3
14742,HSALNT0303163,MEIS1-AS2:1
14743,HSALNT0033059,LINC01798:19
14744,HSALNT0303165,LINC01798:28
14745,HSALNT0303166,LINC01798:27
14746,HSALNT0303167,LINC01798:16
14747,HSALNT0303168,LINC01798:23
14748,HSALNT0033071,LINC01797:11
14749,HSALNT0303171,LINC01797:10
14750,HSALNT0303174,LINC01797:7
14751,HSALNT0033102,LINC01799:7
14752,HSALNT0303179,LINC01799:5
14753,HSALNT0303183,LINC01628:3
14754,HSALNT0033121,lnc-ETAA1-7:1
14755,HSALNT0033130,LINC01828:27
14756,HSALNT0033160,LINC01828:28
14757,HSALNT0033164,LINC01828:29
14758,HSALNT0033172,LINC01828:33
14759,HSALNT0033173,LINC01828:34
14760,HSALNT0033180,LINC01828:37
14761,HSALNT0033181,LINC01828:36
14762,HSALNT0033182,LINC01828:39
14763,HSALNT0033183,LINC01828:40
14764,HSALNT0033184,LINC01828:38
14765,HSALNT0303187,LINC01828:26
14766,HSALNT0303188,LINC01828:35
14767,HSALNT0303206,LINC01828:31
14768,HSALNT0033135,LINC01829:38
14769,HSALNT0033140,LINC01829:47
14770,HSALNT0303205,LINC01829:44
14771,HSALNT0303227,LINC01812:15
14772,HSALNT0033190,lnc-ETAA1-1:1
14773,HSALNT0033242,lnc-ETAA1-4:1
14774,HSALNT0033303,lnc-PNO1-1:1
14775,HSALNT0303279,lnc-PNO1-3:1
14776,HSALNT0303284,lnc-CNRIP1-1:1
14777,HSALNT0303309,LINC01890:12
14778,HSALNT0033348,LINC01888:5
14779,HSALNT0303315,LINC01888:7
14780,HSALNT0303326,lnc-AAK1-6:1
14781,HSALNT0033438,PCBP1-AS1:208
14782,HSALNT0033439,PCBP1-AS1:197
14783,HSALNT0033440,PCBP1-AS1:194
14784,HSALNT0033441,PCBP1-AS1:175
14785,HSALNT0033442,PCBP1-AS1:174
14786,HSALNT0033443,PCBP1-AS1:157
14787,HSALNT0033444,PCBP1-AS1:121
14788,HSALNT0033445,PCBP1-AS1:114
14789,HSALNT0033446,PCBP1-AS1:110
14790,HSALNT0033447,PCBP1-AS1:55
14791,HSALNT0033448,PCBP1-AS1:37
14792,HSALNT0033449,PCBP1-AS1:2
14793,HSALNT0033450,PCBP1-AS1:98
14794,HSALNT0033451,PCBP1-AS1:31
14795,HSALNT0033452,PCBP1-AS1:83
14796,HSALNT0033453,PCBP1-AS1:138
14797,HSALNT0033455,PCBP1-AS1:205
14798,HSALNT0033456,PCBP1-AS1:204
14799,HSALNT0033457,PCBP1-AS1:196
14800,HSALNT0033458,PCBP1-AS1:192
14801,HSALNT0033459,PCBP1-AS1:190
14802,HSALNT0033460,PCBP1-AS1:188
14803,HSALNT0033461,PCBP1-AS1:152
14804,HSALNT0033462,PCBP1-AS1:133
14805,HSALNT0033463,PCBP1-AS1:120
14806,HSALNT0033464,PCBP1-AS1:97
14807,HSALNT0033465,PCBP1-AS1:85
14808,HSALNT0033466,PCBP1-AS1:82
14809,HSALNT0033467,PCBP1-AS1:56
14810,HSALNT0033468,PCBP1-AS1:54
14811,HSALNT0033469,PCBP1-AS1:51
14812,HSALNT0033470,PCBP1-AS1:14
14813,HSALNT0033471,PCBP1-AS1:206
14814,HSALNT0033472,PCBP1-AS1:36
14815,HSALNT0033473,PCBP1-AS1:94
14816,HSALNT0033474,PCBP1-AS1:143
14817,HSALNT0033475,PCBP1-AS1:92
14818,HSALNT0033476,PCBP1-AS1:140
14819,HSALNT0033477,PCBP1-AS1:118
14820,HSALNT0033479,PCBP1-AS1:150
14821,HSALNT0033480,PCBP1-AS1:113
14822,HSALNT0033481,PCBP1-AS1:90
14823,HSALNT0033482,PCBP1-AS1:84
14824,HSALNT0033483,PCBP1-AS1:32
14825,HSALNT0033484,PCBP1-AS1:50
14826,HSALNT0033485,PCBP1-AS1:28
14827,HSALNT0033486,PCBP1-AS1:30
14828,HSALNT0033487,PCBP1-AS1:193
14829,HSALNT0033488,PCBP1-AS1:116
14830,HSALNT0033489,PCBP1-AS1:57
14831,HSALNT0033490,PCBP1-AS1:13
14832,HSALNT0033491,PCBP1-AS1:39
14833,HSALNT0033492,PCBP1-AS1:33
14834,HSALNT0033493,PCBP1-AS1:18
